File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510114_004.tif,Page,Page 4,82,4,open,ark:/21198/z1710v9s,ark:/21198/z1sv0hmx,ark:/21198/z15t6dfs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t6dfs,1951,1951-01-14 (vol. 01 | no. 29)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510117_001.tif,Page,Page 1,83,1,open,ark:/21198/z1710v9s,ark:/21198/z1p29rzv,ark:/21198/z1225npx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225npx,1951,1951-01-17 (vol. 01 | no. 31)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510117_002.tif,Page,Page 2,84,2,open,ark:/21198/z1710v9s,ark:/21198/z1p29rzv,ark:/21198/z1x95561,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x95561,1951,1951-01-17 (vol. 01 | no. 31)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510117_003.tif,Page,Page 3,85,3,open,ark:/21198/z1710v9s,ark:/21198/z1p29rzv,ark:/21198/z1sj4dfv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj4dfv,1951,1951-01-17 (vol. 01 | no. 31)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510117_004.tif,Page,Page 4,86,4,open,ark:/21198/z1710v9s,ark:/21198/z1p29rzv,ark:/21198/z1ns3ns1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3ns1,1951,1951-01-17 (vol. 01 | no. 31)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510118_001.tif,Page,Page 1,87,1,open,ark:/21198/z1710v9s,ark:/21198/z1j9917x,ark:/21198/z1j12x3g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12x3g,1951,1951-01-18 (vol. 01 | no. 32)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510118_002.tif,Page,Page 2,88,2,open,ark:/21198/z1710v9s,ark:/21198/z1j9917x,ark:/21198/z1dc0vrm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0vrm,1951,1951-01-18 (vol. 01 | no. 32)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510118_003.tif,Page,Page 3,89,3,open,ark:/21198/z1710v9s,ark:/21198/z1j9917x,ark:/21198/z18m0407,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m0407,1951,1951-01-18 (vol. 01 | no. 32)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510118_004.tif,Page,Page 4,90,4,open,ark:/21198/z1710v9s,ark:/21198/z1j9917x,ark:/21198/z14t9c9d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t9c9d,1951,1951-01-18 (vol. 01 | no. 32)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510119_001.tif,Page,Page 1,91,1,open,ark:/21198/z1710v9s,ark:/21198/z1dj88h6,ark:/21198/z1128mjj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128mjj,1951,1951-01-19 (vol. 01 | no. 33)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510119_002.tif,Page,Page 2,92,2,open,ark:/21198/z1710v9s,ark:/21198/z1dj88h6,ark:/21198/z1w9842n,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w9842n,1951,1951-01-19 (vol. 01 | no. 33)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510119_003.tif,Page,Page 3,93,3,open,ark:/21198/z1710v9s,ark:/21198/z1dj88h6,ark:/21198/z1rj7cbx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj7cbx,1951,1951-01-19 (vol. 01 | no. 33)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510119_004.tif,Page,Page 4,94,4,open,ark:/21198/z1710v9s,ark:/21198/z1dj88h6,ark:/21198/z1ms6mp3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6mp3,1951,1951-01-19 (vol. 01 | no. 33)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510120_001.tif,Page,Page 1,95,1,open,ark:/21198/z1710v9s,ark:/21198/z18w675r,ark:/21198/z1h44kbz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44kbz,1951,1951-01-20 (vol. 01 | no. 34)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510120_002.tif,Page,Page 2,96,2,open,ark:/21198/z1710v9s,ark:/21198/z18w675r,ark:/21198/z1cc3tm7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3tm7,1951,1951-01-20 (vol. 01 | no. 34)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510120_003.tif,Page,Page 3,97,3,open,ark:/21198/z1710v9s,ark:/21198/z18w675r,ark:/21198/z17m32vf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m32vf,1951,1951-01-20 (vol. 01 | no. 34)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510120_004.tif,Page,Page 4,98,4,open,ark:/21198/z1710v9s,ark:/21198/z18w675r,ark:/21198/z13v2b27,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v2b27,1951,1951-01-20 (vol. 01 | no. 34)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510121_001.tif,Page,Page 1,99,1,open,ark:/21198/z1710v9s,ark:/21198/z1545ggs,ark:/21198/z1031kbt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031kbt,1951,1951-01-21 (vol. 01 | no. 34)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510121_002.tif,Page,Page 2,100,2,open,ark:/21198/z1710v9s,ark:/21198/z1545ggs,ark:/21198/z1vb12xd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb12xd,1951,1951-01-21 (vol. 01 | no. 34)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510121_003.tif,Page,Page 3,101,3,open,ark:/21198/z1710v9s,ark:/21198/z1545ggs,ark:/21198/z1qk0b5n,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk0b5n,1951,1951-01-21 (vol. 01 | no. 34)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510121_004.tif,Page,Page 4,102,4,open,ark:/21198/z1710v9s,ark:/21198/z1545ggs,ark:/21198/z1kw88xk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw88xk,1951,1951-01-21 (vol. 01 | no. 34)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510123_001.tif,Page,Page 1,103,1,open,ark:/21198/z1710v9s,ark:/21198/z11c4qqm,ark:/21198/z1g47j71,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47j71,1951,1951-01-23 (vol. 01 | no. 35)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510123_002.tif,Page,Page 2,104,2,open,ark:/21198/z1710v9s,ark:/21198/z11c4qqm,ark:/21198/z1bc6sfd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6sfd,1951,1951-01-23 (vol. 01 | no. 35)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510123_003.tif,Page,Page 3,105,3,open,ark:/21198/z1710v9s,ark:/21198/z11c4qqm,ark:/21198/z16m61q2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m61q2,1951,1951-01-23 (vol. 01 | no. 35)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510123_004.tif,Page,Page 4,106,4,open,ark:/21198/z1710v9s,ark:/21198/z11c4qqm,ark:/21198/z12v58zw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v58zw,1951,1951-01-23 (vol. 01 | no. 35)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510124_001.tif,Page,Page 1,107,1,open,ark:/21198/z1710v9s,ark:/21198/z1wm4768,ark:/21198/z1z34sjt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34sjt,1951,1951-01-24 (vol. 01 | no. 36)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510124_002.tif,Page,Page 2,108,2,open,ark:/21198/z1710v9s,ark:/21198/z1wm4768,ark:/21198/z1tb41tg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb41tg,1951,1951-01-24 (vol. 01 | no. 36)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510124_003.tif,Page,Page 3,109,3,open,ark:/21198/z1710v9s,ark:/21198/z1wm4768,ark:/21198/z1pp20jx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp20jx,1951,1951-01-24 (vol. 01 | no. 36)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510124_004.tif,Page,Page 4,110,4,open,ark:/21198/z1710v9s,ark:/21198/z1wm4768,ark:/21198/z1jx17t6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx17t6,1951,1951-01-24 (vol. 01 | no. 36)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510125_001.tif,Page,Page 1,111,1,open,ark:/21198/z1710v9s,ark:/21198/z1rv3gjf,ark:/21198/z1f50h2r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f50h2r,1951,1951-01-25 (vol. 01 | no. 37)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510125_002.tif,Page,Page 2,112,2,open,ark:/21198/z1710v9s,ark:/21198/z1rv3gjf,ark:/21198/z19c9r8k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9r8k,1951,1951-01-25 (vol. 01 | no. 37)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510125_003.tif,Page,Page 3,113,3,open,ark:/21198/z1710v9s,ark:/21198/z1rv3gjf,ark:/21198/z15m90j7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m90j7,1951,1951-01-25 (vol. 01 | no. 37)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510125_004.tif,Page,Page 4,114,4,open,ark:/21198/z1710v9s,ark:/21198/z1rv3gjf,ark:/21198/z11v87vz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v87vz,1951,1951-01-25 (vol. 01 | no. 37)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510126_001.tif,Page,Page 1,115,1,open,ark:/21198/z1710v9s,ark:/21198/z1n32qr4,ark:/21198/z1x37rdf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37rdf,1951,1951-01-26 (vol. 01 | no. 38)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510126_002.tif,Page,Page 2,116,2,open,ark:/21198/z1710v9s,ark:/21198/z1n32qr4,ark:/21198/z1sf5q20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5q20,1951,1951-01-26 (vol. 01 | no. 38)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510126_003.tif,Page,Page 3,117,3,open,ark:/21198/z1710v9s,ark:/21198/z1n32qr4,ark:/21198/z1np4z9t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4z9t,1951,1951-01-26 (vol. 01 | no. 38)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510126_004.tif,Page,Page 4,118,4,open,ark:/21198/z1710v9s,ark:/21198/z1n32qr4,ark:/21198/z1hx46kg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx46kg,1951,1951-01-26 (vol. 01 | no. 38)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510127_001.tif,Page,Page 1,119,1,open,ark:/21198/z1710v9s,ark:/21198/z1hb202n,ark:/21198/z1d53fs5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53fs5,1951,1951-01-27 (vol. 01 | no. 39)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510127_002.tif,Page,Page 2,120,2,open,ark:/21198/z1710v9s,ark:/21198/z1hb202n,ark:/21198/z18d2q2v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2q2v,1951,1951-01-27 (vol. 01 | no. 39)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510127_003.tif,Page,Page 3,121,3,open,ark:/21198/z1710v9s,ark:/21198/z1hb202n,ark:/21198/z14n1zfg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1zfg,1951,1951-01-27 (vol. 01 | no. 39)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510127_004.tif,Page,Page 4,122,4,open,ark:/21198/z1710v9s,ark:/21198/z1hb202n,ark:/21198/z10w16pp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w16pp,1951,1951-01-27 (vol. 01 | no. 39)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510128_001.tif,Page,Page 1,123,1,open,ark:/21198/z1710v9s,ark:/21198/z1cn9xr9,ark:/21198/z1w69dnx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w69dnx,1951,1951-01-28 (vol. 01 | no. 40)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510128_002.tif,Page,Page 2,124,2,open,ark:/21198/z1710v9s,ark:/21198/z1cn9xr9,ark:/21198/z1rf8nzn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8nzn,1951,1951-01-28 (vol. 01 | no. 40)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510128_003.tif,Page,Page 3,125,3,open,ark:/21198/z1710v9s,ark:/21198/z1cn9xr9,ark:/21198/z1mp7x5f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7x5f,1951,1951-01-28 (vol. 01 | no. 40)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510128_004.tif,Page,Page 4,126,4,open,ark:/21198/z1710v9s,ark:/21198/z1cn9xr9,ark:/21198/z1gx75dn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx75dn,1951,1951-01-28 (vol. 01 | no. 40)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510130_001.tif,Page,Page 1,127,1,open,ark:/21198/z1710v9s,ark:/21198/z17w961c,ark:/21198/z1c56dp7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c56dp7,1951,1951-01-30 (vol. 01 | no. 41)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510130_002.tif,Page,Page 2,128,2,open,ark:/21198/z1710v9s,ark:/21198/z17w961c,ark:/21198/z17d5p28,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5p28,1951,1951-01-30 (vol. 01 | no. 41)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510130_003.tif,Page,Page 3,129,3,open,ark:/21198/z1710v9s,ark:/21198/z17w961c,ark:/21198/z13r3mqd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3mqd,1951,1951-01-30 (vol. 01 | no. 41)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510130_004.tif,Page,Page 4,130,4,open,ark:/21198/z1710v9s,ark:/21198/z17w961c,ark:/21198/z1002w1v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002w1v,1951,1951-01-30 (vol. 01 | no. 41)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510131_001.tif,Page,Page 1,131,1,open,ark:/21198/z1710v9s,ark:/21198/z1448f8h,ark:/21198/z1v72cjj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v72cjj,1951,1951-01-31 (vol. 01 | no. 41)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510131_002.tif,Page,Page 2,132,2,open,ark:/21198/z1710v9s,ark:/21198/z1448f8h,ark:/21198/z1qg1mtt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1mtt,1951,1951-01-31 (vol. 01 | no. 41)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510131_003.tif,Page,Page 3,133,3,open,ark:/21198/z1710v9s,ark:/21198/z1448f8h,ark:/21198/z1kq0w1m,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0w1m,1951,1951-01-31 (vol. 01 | no. 41)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510131_004.tif,Page,Page 4,134,4,open,ark:/21198/z1710v9s,ark:/21198/z1448f8h,ark:/21198/z1fz04bq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fz04bq,1951,1951-01-31 (vol. 01 | no. 41)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510201_001.tif,Page,Page 1,135,1,open,ark:/21198/z1710v9s,ark:/21198/z10c7pjs,ark:/21198/z1b59cn6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b59cn6,1951,1951-02-01 (vol. 01 | no. 42)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510201_002.tif,Page,Page 2,136,2,open,ark:/21198/z1710v9s,ark:/21198/z10c7pjs,ark:/21198/z16h7b89,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h7b89,1951,1951-02-01 (vol. 01 | no. 42)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510201_003.tif,Page,Page 3,137,3,open,ark:/21198/z1710v9s,ark:/21198/z10c7pjs,ark:/21198/z12r6kk1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6kk1,1951,1951-02-01 (vol. 01 | no. 42)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510201_004.tif,Page,Page 4,138,4,open,ark:/21198/z1710v9s,ark:/21198/z10c7pjs,ark:/21198/z1z06320,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z06320,1951,1951-02-01 (vol. 01 | no. 42)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510202_001.tif,Page,Page 1,139,1,open,ark:/21198/z1710v9s,ark:/21198/z1vm762w,ark:/21198/z1t75bb8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t75bb8,1951,1951-02-02 (vol. 01 | no. 43)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510202_002.tif,Page,Page 2,140,2,open,ark:/21198/z1710v9s,ark:/21198/z1vm762w,ark:/21198/z1pg4kjn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4kjn,1951,1951-02-02 (vol. 01 | no. 43)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510202_003.tif,Page,Page 3,141,3,open,ark:/21198/z1710v9s,ark:/21198/z1vm762w,ark:/21198/z1jq3tvc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3tvc,1951,1951-02-02 (vol. 01 | no. 43)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510202_004.tif,Page,Page 4,142,4,open,ark:/21198/z1710v9s,ark:/21198/z1vm762w,ark:/21198/z1dz337s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz337s,1951,1951-02-02 (vol. 01 | no. 43)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510203_001.tif,Page,Page 1,143,1,open,ark:/21198/z1710v9s,ark:/21198/z1qv6fb5,ark:/21198/z19911w7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19911w7,1951,1951-02-03 (vol. 01 | no. 44)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510203_002.tif,Page,Page 2,144,2,open,ark:/21198/z1710v9s,ark:/21198/z1qv6fb5,ark:/21198/z15j095x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j095x,1951,1951-02-03 (vol. 01 | no. 44)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510203_003.tif,Page,Page 3,145,3,open,ark:/21198/z1710v9s,ark:/21198/z1qv6fb5,ark:/21198/z11r9jfn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9jfn,1951,1951-02-03 (vol. 01 | no. 44)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510203_004.tif,Page,Page 4,146,4,open,ark:/21198/z1710v9s,ark:/21198/z1qv6fb5,ark:/21198/z1x091x6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x091x6,1951,1951-02-03 (vol. 01 | no. 44)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510204_001.tif,Page,Page 1,147,1,open,ark:/21198/z1710v9s,ark:/21198/z1m35pk9,ark:/21198/z1s7895f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s7895f,1951,1951-02-04 (vol. 01 | no. 45)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510204_002.tif,Page,Page 2,148,2,open,ark:/21198/z1710v9s,ark:/21198/z1m35pk9,ark:/21198/z1ng7jg5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7jg5,1951,1951-02-04 (vol. 01 | no. 45)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510204_003.tif,Page,Page 3,149,3,open,ark:/21198/z1710v9s,ark:/21198/z1m35pk9,ark:/21198/z1hq6stb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6stb,1951,1951-02-04 (vol. 01 | no. 45)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510204_004.tif,Page,Page 4,150,4,open,ark:/21198/z1710v9s,ark:/21198/z1m35pk9,ark:/21198/z1d24rhn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24rhn,1951,1951-02-04 (vol. 01 | no. 45)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510206_001.tif,Page,Page 1,151,1,open,ark:/21198/z1710v9s,ark:/21198/z1gf3nb6,ark:/21198/z18940tr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18940tr,1951,1951-02-06 (vol. 01 | no. 47)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510206_002.tif,Page,Page 2,152,2,open,ark:/21198/z1710v9s,ark:/21198/z1gf3nb6,ark:/21198/z14j3820,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j3820,1951,1951-02-06 (vol. 01 | no. 47)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510206_003.tif,Page,Page 3,153,3,open,ark:/21198/z1710v9s,ark:/21198/z1gf3nb6,ark:/21198/z10s2h9t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2h9t,1951,1951-02-06 (vol. 01 | no. 47)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510206_004.tif,Page,Page 4,154,4,open,ark:/21198/z1710v9s,ark:/21198/z1gf3nb6,ark:/21198/z1w120rx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w120rx,1951,1951-02-06 (vol. 01 | no. 47)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510207_001.tif,Page,Page 1,155,1,open,ark:/21198/z1710v9s,ark:/21198/z1bp2wpc,ark:/21198/z1r8183h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r8183h,1951,1951-02-07 (vol. 01 | no. 48)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510207_002.tif,Page,Page 2,156,2,open,ark:/21198/z1710v9s,ark:/21198/z1bp2wpc,ark:/21198/z1mh0hd7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0hd7,1951,1951-02-07 (vol. 01 | no. 48)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510207_003.tif,Page,Page 3,157,3,open,ark:/21198/z1710v9s,ark:/21198/z1bp2wpc,ark:/21198/z1gt8g27,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt8g27,1951,1951-02-07 (vol. 01 | no. 48)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510207_004.tif,Page,Page 4,158,4,open,ark:/21198/z1710v9s,ark:/21198/z1bp2wpc,ark:/21198/z1c27qc8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27qc8,1951,1951-02-07 (vol. 01 | no. 48)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510208_001.tif,Page,Page 1,159,1,open,ark:/21198/z1710v9s,ark:/21198/z16x24w4,ark:/21198/z1796zkn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796zkn,1951,1951-02-08 (vol. 01 | no. 49)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510208_002.tif,Page,Page 2,160,2,open,ark:/21198/z1710v9s,ark:/21198/z16x24w4,ark:/21198/z13j66v9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j66v9,1951,1951-02-08 (vol. 01 | no. 49)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510208_003.tif,Page,Page 3,161,3,open,ark:/21198/z1710v9s,ark:/21198/z16x24w4,ark:/21198/z1zs5qbk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5qbk,1951,1951-02-08 (vol. 01 | no. 49)
Masters/othermasters/DEPultimahora/images/1951/ihc_ultimahora_19510208_004.tif,Page,Page 4,162,4,open,ark:/21198/z1710v9s,ark:/21198/z16x24w4,ark:/21198/z1v14znm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14znm,1951,1951-02-08 (vol. 01 | no. 49)
